experiment_id,target,horizon,model,fold,seed,train_samples,validation_samples,training_seconds,prediction_seconds,negative_prediction_count,negative_prediction_percentage,complexity,hyperparameters
PV-H24-RANDOM_FOREST-FULLV1-S31415-F05,pv,24,random_forest,F05,31415,5664,720,0.25835459999507293,0.03856030001770705,0,0.0,"{""estimator_count"": 50, ""max_tree_depth"": 12, ""mean_tree_depth"": 12.0}","{""max_depth"": 12, ""max_features"": 1.0, ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 50, ""n_jobs"": -1}"
PV-H24-EXTRA_TREES-FULLV1-S42-F05,pv,24,extra_trees,F05,42,5664,720,0.15492669999366626,0.039941700000781566,0,0.0,"{""estimator_count"": 50, ""max_tree_depth"": 12, ""mean_tree_depth"": 12.0}","{""max_depth"": 12, ""max_features"": 1.0, ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 50, ""n_jobs"": -1}"
PV-H24-EXTRA_TREES-FULLV1-S123-F05,pv,24,extra_trees,F05,123,5664,720,0.13747940002940595,0.04189110000152141,0,0.0,"{""estimator_count"": 50, ""max_tree_depth"": 12, ""mean_tree_depth"": 12.0}","{""max_depth"": 12, ""max_features"": 1.0, ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 50, ""n_jobs"": -1}"
PV-H24-EXTRA_TREES-FULLV1-S2020-F05,pv,24,extra_trees,F05,2020,5664,720,0.12646449997555465,0.040985899977386,0,0.0,"{""estimator_count"": 50, ""max_tree_depth"": 12, ""mean_tree_depth"": 12.0}","{""max_depth"": 12, ""max_features"": 1.0, ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 50, ""n_jobs"": -1}"
PV-H24-EXTRA_TREES-FULLV1-S2025-F05,pv,24,extra_trees,F05,2025,5664,720,0.16549410001607612,0.038898799975868315,0,0.0,"{""estimator_count"": 50, ""max_tree_depth"": 12, ""mean_tree_depth"": 12.0}","{""max_depth"": 12, ""max_features"": 1.0, ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 50, ""n_jobs"": -1}"
PV-H24-EXTRA_TREES-FULLV1-S31415-F05,pv,24,extra_trees,F05,31415,5664,720,0.1349400000181049,0.050854000030085444,0,0.0,"{""estimator_count"": 50, ""max_tree_depth"": 12, ""mean_tree_depth"": 12.0}","{""max_depth"": 12, ""max_features"": 1.0, ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 50, ""n_jobs"": -1}"
PV-H24-HIST_GRADIENT_BOOSTING-FULLV1-DET-F05,pv,24,hist_gradient_boosting,F05,DET,5664,720,0.8307386999949813,0.01178330002585426,157,21.805555555555557,"{""iterations"": 200}","{""l2_regularization"": 0.1, ""learning_rate"": 0.08, ""max_depth"": null, ""max_iter"": 200, ""max_leaf_nodes"": 31}"
PV-H24-LINEAR_REGRESSION-FULLV1-DET-F06,pv,24,linear_regression,F06,DET,6384,744,0.018763499974738806,0.001720600004773587,185,24.865591397849464,"{""coefficient_count"": 12}","{""fit_intercept"": true}"
PV-H24-RIDGE-FULLV1-DET-F06,pv,24,ridge,F06,DET,6384,744,0.043210199975874275,0.0030793999903835356,184,24.731182795698924,"{""coefficient_count"": 12}","{""alpha"": 1.0, ""fit_intercept"": true, ""scaling"": ""StandardScaler inside training-fold pipeline"", ""solver"": ""auto""}"
PV-H24-RANDOM_FOREST-FULLV1-S42-F06,pv,24,random_forest,F06,42,6384,744,0.27412389998789877,0.039867800020147115,0,0.0,"{""estimator_count"": 50, ""max_tree_depth"": 12, ""mean_tree_depth"": 12.0}","{""max_depth"": 12, ""max_features"": 1.0, ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 50, ""n_jobs"": -1}"
PV-H24-RANDOM_FOREST-FULLV1-S123-F06,pv,24,random_forest,F06,123,6384,744,0.25619530002586544,0.043632399989292026,0,0.0,"{""estimator_count"": 50, ""max_tree_depth"": 12, ""mean_tree_depth"": 12.0}","{""max_depth"": 12, ""max_features"": 1.0, ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 50, ""n_jobs"": -1}"
PV-H24-RANDOM_FOREST-FULLV1-S2020-F06,pv,24,random_forest,F06,2020,6384,744,0.3033061000169255,0.041329899977426976,0,0.0,"{""estimator_count"": 50, ""max_tree_depth"": 12, ""mean_tree_depth"": 12.0}","{""max_depth"": 12, ""max_features"": 1.0, ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 50, ""n_jobs"": -1}"
PV-H24-RANDOM_FOREST-FULLV1-S2025-F06,pv,24,random_forest,F06,2025,6384,744,0.2663419999880716,0.03820730000734329,0,0.0,"{""estimator_count"": 50, ""max_tree_depth"": 12, ""mean_tree_depth"": 12.0}","{""max_depth"": 12, ""max_features"": 1.0, ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 50, ""n_jobs"": -1}"
PV-H24-RANDOM_FOREST-FULLV1-S31415-F06,pv,24,random_forest,F06,31415,6384,744,0.30045300000347197,0.04135050001787022,0,0.0,"{""estimator_count"": 50, ""max_tree_depth"": 12, ""mean_tree_depth"": 12.0}","{""max_depth"": 12, ""max_features"": 1.0, ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 50, ""n_jobs"": -1}"
PV-H24-EXTRA_TREES-FULLV1-S42-F06,pv,24,extra_trees,F06,42,6384,744,0.16629840002860874,0.04013759997906163,0,0.0,"{""estimator_count"": 50, ""max_tree_depth"": 12, ""mean_tree_depth"": 12.0}","{""max_depth"": 12, ""max_features"": 1.0, ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 50, ""n_jobs"": -1}"
PV-H24-EXTRA_TREES-FULLV1-S123-F06,pv,24,extra_trees,F06,123,6384,744,0.1293485999922268,0.04051610000897199,0,0.0,"{""estimator_count"": 50, ""max_tree_depth"": 12, ""mean_tree_depth"": 12.0}","{""max_depth"": 12, ""max_features"": 1.0, ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 50, ""n_jobs"": -1}"
PV-H24-EXTRA_TREES-FULLV1-S2020-F06,pv,24,extra_trees,F06,2020,6384,744,0.1806786999804899,0.03877530002500862,0,0.0,"{""estimator_count"": 50, ""max_tree_depth"": 12, ""mean_tree_depth"": 12.0}","{""max_depth"": 12, ""max_features"": 1.0, ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 50, ""n_jobs"": -1}"
PV-H24-EXTRA_TREES-FULLV1-S2025-F06,pv,24,extra_trees,F06,2025,6384,744,0.134579700010363,0.03988080000272021,0,0.0,"{""estimator_count"": 50, ""max_tree_depth"": 12, ""mean_tree_depth"": 12.0}","{""max_depth"": 12, ""max_features"": 1.0, ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 50, ""n_jobs"": -1}"
PV-H24-EXTRA_TREES-FULLV1-S31415-F06,pv,24,extra_trees,F06,31415,6384,744,0.1342222000239417,0.04356929997447878,0,0.0,"{""estimator_count"": 50, ""max_tree_depth"": 12, ""mean_tree_depth"": 12.0}","{""max_depth"": 12, ""max_features"": 1.0, ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""n_estimators"": 50, ""n_jobs"": -1}"
PV-H24-HIST_GRADIENT_BOOSTING-FULLV1-DET-F06,pv,24,hist_gradient_boosting,F06,DET,6384,744,0.834674600046128,0.012677099963184446,342,45.96774193548387,"{""iterations"": 200}","{""l2_regularization"": 0.1, ""learning_rate"": 0.08, ""max_depth"": null, ""max_iter"": 200, ""max_leaf_nodes"": 31}"
